"","id","created_time","snippet","headline"
"546",6,"2005-11-13T05:00:00+0000","Stephanie Sarah Crane, the daughter of Sylvia and Stephen Crane of Camden, Me., was married last evening to Karl Christian Mergenthaler, a son of Janet Mergenthaler and Dr. Francis Mergenthaler of Westport, Conn. The Rev. John Thaddeus Hemsworth p...","Stephanie Crane, Karl Mergenthaler"
"547",7,"2005-11-13T05:00:00+0000","FLIP to the back of any of the fancy, leather-bound Bibles that are so common in evangelical churches these days, and chances are there is an index. Called a concordance, it offers a list of specific words mentioned in the Bible and where they are...","On Abortion, It's the Bible of Ambiguity"
"548",8,"2005-11-02T05:00:00+0000","Sony releases its first high-profile DVD aimed at evangelical Christian audience; Left Behind: World at War, third in series about biblical end of days, has production budget close to $10 million, openly devout tone and missionary message; 3,200 c...","Sony Effort to Reach Christians Is Disputed"
"549",9,"2005-11-09T05:00:00+0000","They like to call this place in the low, green Norfolk hills England's Nazareth, likening it to the biblical home of Jesus, and each year in growing numbers pilgrims congregate here to worship.     They come from many parts of Britain -- on buses,...","Latter-Day Pilgrims Find Peace at an Ancient Shrine"
"550",10,"2005-11-07T05:00:00+0000","Israel's Antiquities Authority announces discovery of Christian religious site that may date to third century AD and could be earliest Christian church unearthed in Holy Land, and possibly one of earliest in world; site was found by inmates in Meg...","Israeli Prisoners Dig Their Way to Early Christianity"
"551",1,"2005-11-07T05:00:00+0000","Ben Brantley reviews Jersey Boys, musical biography of pop group the Four Seasons, with book by Marshall Brickman and Rick Elice, music by Bob Gaudio, lyrics by Bob Crew and directed by Des McAnuff; Robert Spencer, Christian Hoff, John Lloyd and D...","From Blue-Collar Boys to Doo-Wop Sensation: A Band's Rise and Fall"
"552",2,"2005-11-07T05:00:00+0000","In their long and frustrated efforts pushing Congress to pass legislation on global warming, environmentalists are gaining a new ally.     With increasing vigor, evangelical groups that are part of the base of conservative support for leading Repu...","When Cleaner Air Is a Biblical Obligation"
"553",3,"2005-11-06T05:00:00+0000","''HOW many ages and generations have brooded and wept and agonized over this book!,'' Walt Whitman wrote, enraptured by the ''divine and primal poetic structure'' of the Bible.      Weep he might have, had he come across ''The 100-Minute Bible,'' ...","The Bible, Chapter and Every Other Verse"
"554",4,"2005-11-05T05:00:00+0000","Anita Gates reviews documentary television series The Crusades: Crescent & the Cross; photo (M)","All Fired Up About the Holy Land, and a Quest for Riches"
"555",5,"2005-11-05T05:00:00+0000","Today, just in case you had not noticed, is the 400th anniversary of Guy Fawkes Day -- one of the most notable episodes of religion-based terrorism in Anglo-American history.      In the early hours of Nov. 5, 1605, officials of King James I of En...","A Day to Think About a Case of Faith-Based Terrorism"
"556",6,"2005-11-04T05:00:00+0000","Paul Krugman Op-Ed column seemingly likens Bush administration's refusal to admit war in Iraq was mistake with Hans Cristian Andersen's tale The Emperor's New Suit, in which emperor and his officials refuse to admit their mistake in face of overwh...","Defending Imperial Nudity"
"557",7,"2005-11-03T05:00:00+0000","All Hallows High School in the Bronx is a handsome brown-brick structure overlooking a park off the Grand Concourse, home to 530 students and to a reputation for academic success. Its link to a notoriously abusive orphanage in Canada, 1,500 miles ...","Old Memo Ties Bronx School to Church Sex Scandal"
"558",8,"2005-11-02T05:00:00+0000","One day last fall, Patrick Quinn and Christian Niccum endured a moment when their quest to become a luge doubles team was at its most preposterous. They have a hard time, however, picking which moment that was.     It could have been one of their ...","For Luge Doubles Team, It's All Downhill"
"559",9,"2005-10-30T05:00:00+0000","Every preseason for 30 years, Coach Bobby Bowden has taken his Florida State football players to a church in a white community and a church in a black community in the Tallahassee area in an effort, he said, to build camaraderie. He writes to thei...","Increasingly, Football's Playbooks Call for Prayer"
"560",10,"2005-10-30T05:00:00+0000","ADD another item to the well-equipped soldier's duffel. An evangelical radio ministry has developed a book kit meant to help soldiers protect their sexual purity, and is raising money to send 6,000 kits to chaplains who have requested them.      T...","Sex and the Faithful Soldier"
"561",1,"2005-10-24T05:00:00+0000","Alessandra Stanley reviews two-part television mini-series Human Trafficking, directed by Christian Duguay nad starring Mira Sorvino and Donald Sutherland; photo (M)","Selling Sex, That Renewable Resource"
"562",2,"2005-10-23T05:00:00+0000","Riot police forces armed with shotguns guarded a Coptic Christian church here on Saturday, a day after Muslim protesters tried to storm the building in a demonstration that was broken up when security forces fired tear gas and rubber bullets into ...","Egyptian Police Guard Coptic Church Attacked by Muslims"
"563",3,"2005-10-23T05:00:00+0000","STARBUCKS coffee cups will soon be emblazoned with a religious quotation from Rick Warren, the best-selling author and pastor, which includes the line, ''You were made by God and for God, and until you understand that, life will never make sense.'...","How Breweth Java With Jesus"
"564",4,"2005-10-22T05:00:00+0000","It is the season of witches -- cute little costumed ones crying ''trick or treat'' and full-grown adult ones laying claim to Halloween and recounting tales of medieval and early modern persecution.      In a search for historical roots and moral l...","Historians and Scholars Produce New Picture of Witches and WitchHunts, but Questions Remain"
"565",5,"2005-12-12T05:00:00+0000","","Border that inspired the life of 'Burials'"
"566",6,"2005-12-11T05:00:00+0000","TOMMY LEE JONES started thinking about directing what would become his first feature on a deer hunt deep in the unforgiving landscape of West Texas. There was no script yet. But he already knew the film's dominant character wouldn't utter a single...","An Actor, a Writer and the Silent Border Between Them"
"567",7,"2005-10-19T05:00:00+0000","Thomas Friedman Op-Ed column accuses Bush administration of setting bad example for Iraqis trying to learn democracy; cites White House invocations of Christianity to support Supreme Court nominee Harriet Miers, after two years of lecturing Iraqis...","Leading by (Bad) Example"
"568",8,"2005-10-18T05:00:00+0000","Editorial says Pres Bush's attempt to sell his Supreme Court nominee Harriet Miers on basis of her evangelical faith has been offensive; says her qualifications and beliefs about law are what matter, and what nation should hear more about","Faith and the Court"
"569",9,"2005-10-16T05:00:00+0000","WORD spread quickly in some conservative Christian circles when Israeli troops captured the Old City of Jerusalem from Arab forces in June 1967. This was it: Jesus was coming.     But Jesus did not return that day, and the world did not end with t...","Doomsday: The Latest Word if Not the Last"
"570",10,"2005-10-14T05:00:00+0000","After testing his stump speech on Tuesday night, Senator Sam Brownback rose early on Wednesday for a tour of the cavernous chapel and regimental dining hall used by the 30 remaining Benedictine monks of St. Anselm's abbey.      ''I wondered if the...","Kansas Senator, Looking at Presidential Bid, Makes Faith the Bedrock of Campaign"
"571",1,"2005-10-13T05:00:00+0000","FOR the hundreds of fashion professionals who regularly follow runway shows, the Paris collections require tours of the far reaches of the city, to collections staged in spaces large enough to accommodate their numbers, as well as their immeasurab...","Dior Downsizes Le Grand Salon"
"572",2,"2005-10-13T05:00:00+0000","President Bush prompted criticism from the right and the left on Wednesday after he said White House officials had told conservative supporters about the religious beliefs of his latest Supreme Court nominee, Harriet E. Miers, as part of an ''outr...","Bush Criticized Over Emphasis on Religion of Nominee"
"573",3,"2005-10-12T05:00:00+0000","Article on marketing strategy that Walt Disney Co is employing prior to release of big-budget film The Chronicles of Narnia: The Lion, the Witch and the Wardrobe; Disney is aggressively courting Christian fans while trying not to disaffect secular...","Marketing of 'Narnia' Presents Challenge"
"574",4,"2005-10-12T05:00:00+0000","L.A. Theater Works, observing 80th anniversary of Scopes trial, begins 23-city tour of Peter Goodchild's radio play the Great Tennessee Monkey Trial, with rotating cast of actors that includes Edward Asner and Michael Learned and directed by Gordo...","Now Arguing Near You: The Evolution Drama"
"575",5,"2005-10-09T05:00:00+0000","WHEN Gov. George W. Bush of Texas hit the presidential campaign trail, he seldom brought up his view of abortion. But with conservative Christian crowds, he never missed an opportunity to praise ''pregnancy crisis centers.'' Abortion opponents, kn...","The Crisis of the Bush Code"
